entity_id,name_zh,start_year,end_year,legal_status,verification_status,source_id
E451400,南宁地区,2000,2001,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E451400,崇左市,2002,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E460100,海口市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E460200,三亚市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E460300,,2000,2011,not_established,wikipedia_verified,SRC-WIKI-2012
E460300,三沙市,2012,2024,active,wikipedia_verified,SRC-WIKI-2012
E460400,,2000,2014,not_prefecture_level,wikipedia_verified,SRC-WIKI-2015
E460400,儋州市,2015,2024,active,wikipedia_verified,SRC-WIKI-2015
E500100,重庆市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E510100,成都市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E510300,自贡市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E510400,攀枝花市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E510500,泸州市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E510600,德阳市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E510700,绵阳市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E510800,广元市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E510900,遂宁市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E511000,内江市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E511100,乐山市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E511300,南充市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E511400,眉山市,2000,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E511500,宜宾市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E511600,广安市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E511700,达州市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E511800,雅安市,2000,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E511900,巴中市,2000,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E512000,资阳市,2000,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E513200,阿坝藏族羌族自治州,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E513300,甘孜藏族自治州,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E513400,凉山彝族自治州,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E520100,贵阳市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E520200,六盘水市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E520300,遵义市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E520400,安顺市,2000,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E520500,毕节地区,2000,2010,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E520500,毕节市,2011,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E520600,铜仁地区,2000,2010,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E520600,铜仁市,2011,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E522300,黔西南布依族苗族自治州,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E522600,黔东南苗族侗族自治州,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E522700,黔南布依族苗族自治州,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E530100,昆明市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E530300,曲靖市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E530400,玉溪市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E530500,保山市,2000,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E530600,昭通地区,2000,2000,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E530600,昭通市,2001,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E530700,丽江地区,2000,2001,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E530700,丽江市,2002,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E530800,思茅地区,2000,2002,active,wikipedia_verified,SRC-WIKI-2003
E530800,思茅市,2003,2006,active,wikipedia_verified,SRC-WIKI-2003
E530800,普洱市,2007,2024,active,wikipedia_verified,SRC-WIKI-2003
E530900,临沧地区,2000,2002,active,wikipedia_verified,SRC-WIKI-2003
E530900,临沧市,2003,2024,active,wikipedia_verified,SRC-WIKI-2003
E532300,楚雄彝族自治州,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E532500,红河哈尼族彝族自治州,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E532600,文山壮族苗族自治州,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E532800,西双版纳傣族自治州,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E532900,大理白族自治州,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E533100,德宏傣族景颇族自治州,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E533300,怒江傈僳族自治州,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E533400,迪庆藏族自治州,2000,2024,active,wikipedia_verified,SRC-WIKI-DIQING
E540100,拉萨市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E540200,日喀则地区,2000,2013,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E540200,日喀则市,2014,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E540300,昌都地区,2000,2013,active,wikipedia_verified,SRC-WIKI-2014
E540300,昌都市,2014,2024,active,wikipedia_verified,SRC-WIKI-2014
E540400,林芝地区,2000,2014,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E540400,林芝市,2015,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
