event_id,year,section,event_type,prefecture_names,prefecture_entity_ids,county_names,old_county_units,new_county_units,change_description,county_unit_types,scope,description,source_title,source_url,source_id,source_type,source_locator,source_confidence,review_status
RMRB-COUNTY-1983-10-28-047,1983,山东省 / 1983-01—1983-09,jurisdiction_transfer,青岛市,CNUR-000136,莱西县、平度县,莱西县、平度县,青岛市,将烟台地区的莱西县、潍坊地区的平度县划归青岛市管辖,县,county_level,山东省：将烟台地区的莱西县、潍坊地区的平度县划归青岛市管辖,今年1至3季度全国县级以上行政区划变动情况,https://cn.govopendata.com/renminribao/1983/10/28/4/,SRC-RMRB-1983-10-28,people_daily_summary,人民日报 1983-10-28 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1983-10-28-048,1983,山东省 / 1983-01—1983-09,jurisdiction_transfer,惠民地区、淄博市,CNUR-000137、CNUR-000150,桓台县,桓台县,淄博市,将惠民地区的桓台县划归淄博市管辖,县,county_level,山东省：将惠民地区的桓台县划归淄博市管辖,今年1至3季度全国县级以上行政区划变动情况,https://cn.govopendata.com/renminribao/1983/10/28/4/,SRC-RMRB-1983-10-28,people_daily_summary,人民日报 1983-10-28 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1983-10-28-049,1983,山东省 / 1983-01—1983-09,jurisdiction_transfer,惠民地区、东营市,CNUR-000139、CNUR-000150,广饶县,广饶县,东营市,将惠民地区的广饶县划归东营市管辖,县,county_level,山东省：将惠民地区的广饶县划归东营市管辖,今年1至3季度全国县级以上行政区划变动情况,https://cn.govopendata.com/renminribao/1983/10/28/4/,SRC-RMRB-1983-10-28,people_daily_summary,人民日报 1983-10-28 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1983-10-28-050,1983,河南省 / 1983-01—1983-09,jurisdiction_transfer,开封市、郑州市,CNUR-000152、CNUR-000153,巩县、密县、中牟五县、杞县、开封五县,巩县、密县、中牟五县,郑州市,撤销开封地区。将巩县、新郑、密县、登封、中牟五县划归郑州市管辖；将兰考、尉氏、通许、杞县、开封五县划归开封市管辖,县,county_level,河南省：撤销开封地区。将巩县、新郑、密县、登封、中牟五县划归郑州市管辖；将兰考、尉氏、通许、杞县、开封五县划归开封市管辖,今年1至3季度全国县级以上行政区划变动情况,https://cn.govopendata.com/renminribao/1983/10/28/4/,SRC-RMRB-1983-10-28,people_daily_summary,人民日报 1983-10-28 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1983-10-28-051,1983,河南省 / 1983-01—1983-09,jurisdiction_transfer,安阳市,CNUR-000156,浚县、淇县、林县、汤阴五县,浚县、淇县、林县、汤阴五县,安阳市,撤销安阳地区，安阳市改由省直接领导。将安阳、浚县、淇县、林县、汤阴五县划归安阳市管辖,县,county_level,河南省：撤销安阳地区，安阳市改由省直接领导。将安阳、浚县、淇县、林县、汤阴五县划归安阳市管辖,今年1至3季度全国县级以上行政区划变动情况,https://cn.govopendata.com/renminribao/1983/10/28/4/,SRC-RMRB-1983-10-28,people_daily_summary,人民日报 1983-10-28 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1983-10-28-052,1983,河南省 / 1983-01—1983-09,jurisdiction_transfer,濮阳市,CNUR-000160,濮阳县、滑县、范县、台前七县,濮阳县,濮阳市,撤销濮阳县，设立濮阳市，由省直接领导。将安阳地区的内黄、滑县、清丰、南乐、长垣、范县、台前七县划归濮阳市管辖,县,county_level,河南省：撤销濮阳县，设立濮阳市，由省直接领导。将安阳地区的内黄、滑县、清丰、南乐、长垣、范县、台前七县划归濮阳市管辖,今年1至3季度全国县级以上行政区划变动情况,https://cn.govopendata.com/renminribao/1983/10/28/4/,SRC-RMRB-1983-10-28,people_daily_summary,人民日报 1983-10-28 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1983-10-28-053,1983,河南省 / 1983-01—1983-09,jurisdiction_transfer,新乡市,CNUR-000158,汲县、新乡两县,汲县、新乡两县,新乡市,新乡市改由省直接领导，将新乡地区的汲县、新乡两县划归新乡市管辖,县,county_level,河南省：新乡市改由省直接领导，将新乡地区的汲县、新乡两县划归新乡市管辖,今年1至3季度全国县级以上行政区划变动情况,https://cn.govopendata.com/renminribao/1983/10/28/4/,SRC-RMRB-1983-10-28,people_daily_summary,人民日报 1983-10-28 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1983-10-28-054,1983,河南省 / 1983-01—1983-09,jurisdiction_transfer,焦作市,CNUR-000159,博爱两县,博爱两县,焦作市,将新乡地区的修武、博爱两县划归焦作市管辖,县,county_level,河南省：将新乡地区的修武、博爱两县划归焦作市管辖,今年1至3季度全国县级以上行政区划变动情况,https://cn.govopendata.com/renminribao/1983/10/28/4/,SRC-RMRB-1983-10-28,people_daily_summary,人民日报 1983-10-28 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1983-10-28-055,1983,河南省 / 1983-01—1983-09,jurisdiction_transfer,平顶山市,CNUR-000155,叶县、三县,叶县、三县,平顶山市,将许昌地区的宝丰、鲁山、叶县三县划归平顶山市管辖,县,county_level,河南省：将许昌地区的宝丰、鲁山、叶县三县划归平顶山市管辖,今年1至3季度全国县级以上行政区划变动情况,https://cn.govopendata.com/renminribao/1983/10/28/4/,SRC-RMRB-1983-10-28,people_daily_summary,人民日报 1983-10-28 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1983-10-28-056,1983,河南省 / 1983-01—1983-09,jurisdiction_transfer,洛阳市,CNUR-000154,孟津三县,孟津三县,洛阳市,将洛阳地区的新安、偃师、孟津三县划归洛阳市管辖,县,county_level,河南省：将洛阳地区的新安、偃师、孟津三县划归洛阳市管辖,今年1至3季度全国县级以上行政区划变动情况,https://cn.govopendata.com/renminribao/1983/10/28/4/,SRC-RMRB-1983-10-28,people_daily_summary,人民日报 1983-10-28 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1983-10-28-057,1983,湖北省 / 1983-01—1983-09,jurisdiction_transfer,襄樊市、随州市,CNUR-000173、CNUR-000180,谷城六县、老河口市,谷城六县,襄樊市,撤销襄阳地区。将襄阳、枣阳、宜城、南漳、保康、谷城六县划归襄樊市管辖。随州市、老河口市仍为省辖（县级）市,县、市,county_level,湖北省：撤销襄阳地区。将襄阳、枣阳、宜城、南漳、保康、谷城六县划归襄樊市管辖。随州市、老河口市仍为省辖（县级）市,今年1至3季度全国县级以上行政区划变动情况,https://cn.govopendata.com/renminribao/1983/10/28/4/,SRC-RMRB-1983-10-28,people_daily_summary,人民日报 1983-10-28 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1983-10-28-058,1983,湖北省 / 1983-01—1983-09,merge,鄂西土家族苗族自治州,CNUR-000181,鹤峰土家族自治县、鹤峰县、来凤土家族自治县、来凤县、恩施县,鹤峰土家族自治县,鹤峰县,撤销恩施地区。设立鄂西土家族苗族自治州。撤销鹤峰土家族自治县，恢复鹤峰县。撤销来凤土家族自治县，恢复来凤县。撤销恩施县，将恩施县的行政区域并入恩施市,县、自治县,county_level,湖北省：撤销恩施地区。设立鄂西土家族苗族自治州。撤销鹤峰土家族自治县，恢复鹤峰县。撤销来凤土家族自治县，恢复来凤县。撤销恩施县，将恩施县的行政区域并入恩施市,今年1至3季度全国县级以上行政区划变动情况,https://cn.govopendata.com/renminribao/1983/10/28/4/,SRC-RMRB-1983-10-28,people_daily_summary,人民日报 1983-10-28 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1983-10-28-059,1983,湖北省 / 1983-01—1983-09,merge,荆门市,CNUR-000175,荆门县,荆门县,,荆门市改由省直接领导。撤销荆门县，将荆门县的行政区域并入荆门市,县,county_level,湖北省：荆门市改由省直接领导。撤销荆门县，将荆门县的行政区域并入荆门市,今年1至3季度全国县级以上行政区划变动情况,https://cn.govopendata.com/renminribao/1983/10/28/4/,SRC-RMRB-1983-10-28,people_daily_summary,人民日报 1983-10-28 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1983-10-28-060,1983,湖北省 / 1983-01—1983-09,jurisdiction_transfer,鄂州市,CNUR-000174,鄂城市、鄂城县,鄂城市、鄂城县,鄂州市,撤销鄂城市、鄂城县，设立鄂州市。鄂州市由省直接领导,县、市,county_level,湖北省：撤销鄂城市、鄂城县，设立鄂州市。鄂州市由省直接领导,今年1至3季度全国县级以上行政区划变动情况,https://cn.govopendata.com/renminribao/1983/10/28/4/,SRC-RMRB-1983-10-28,people_daily_summary,人民日报 1983-10-28 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1983-10-28-061,1983,湖北省 / 1983-01—1983-09,split,孝感市,CNUR-000176,孝感县,孝感县,孝感市,撤销孝感县，设立孝感市，为省辖（县级）市,县,county_level,湖北省：撤销孝感县，设立孝感市，为省辖（县级）市,今年1至3季度全国县级以上行政区划变动情况,https://cn.govopendata.com/renminribao/1983/10/28/4/,SRC-RMRB-1983-10-28,people_daily_summary,人民日报 1983-10-28 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1983-10-28-062,1983,湖北省 / 1983-01—1983-09,split,咸宁市,CNUR-000179,咸宁县,咸宁县,咸宁市,撤销咸宁县，设立咸宁市，为省辖（县级）市,县,county_level,湖北省：撤销咸宁县，设立咸宁市，为省辖（县级）市,今年1至3季度全国县级以上行政区划变动情况,https://cn.govopendata.com/renminribao/1983/10/28/4/,SRC-RMRB-1983-10-28,people_daily_summary,人民日报 1983-10-28 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1983-10-28-063,1983,湖北省 / 1983-01—1983-09,split,,,均县、丹江口市,均县,丹江口市,撤销均县，设立丹江口市，为省辖（县级）市,县、市,county_level,湖北省：撤销均县，设立丹江口市，为省辖（县级）市,今年1至3季度全国县级以上行政区划变动情况,https://cn.govopendata.com/renminribao/1983/10/28/4/,SRC-RMRB-1983-10-28,people_daily_summary,人民日报 1983-10-28 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1983-10-28-064,1983,湖北省 / 1983-01—1983-09,merge,随州市,CNUR-000180,随县,随县,,撤销随县，将随县的行政区域并入随州市,县,county_level,湖北省：撤销随县，将随县的行政区域并入随州市,今年1至3季度全国县级以上行政区划变动情况,https://cn.govopendata.com/renminribao/1983/10/28/4/,SRC-RMRB-1983-10-28,people_daily_summary,人民日报 1983-10-28 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1983-10-28-065,1983,湖北省 / 1983-01—1983-09,merge,,,光化县,光化县,,撤销光化县，将光化县的行政区域并入老河口市,县,county_level,湖北省：撤销光化县，将光化县的行政区域并入老河口市,今年1至3季度全国县级以上行政区划变动情况,https://cn.govopendata.com/renminribao/1983/10/28/4/,SRC-RMRB-1983-10-28,people_daily_summary,人民日报 1983-10-28 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1983-10-28-066,1983,湖北省 / 1983-01—1983-09,jurisdiction_transfer,黄冈地区、武汉市,CNUR-000169、CNUR-000178,黄陂县、新洲县,黄陂县、新洲县,武汉市,将孝感地区的黄陂县、黄冈地区的新洲县划归武汉市管辖,县,county_level,湖北省：将孝感地区的黄陂县、黄冈地区的新洲县划归武汉市管辖,今年1至3季度全国县级以上行政区划变动情况,https://cn.govopendata.com/renminribao/1983/10/28/4/,SRC-RMRB-1983-10-28,people_daily_summary,人民日报 1983-10-28 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1983-10-28-067,1983,湖北省 / 1983-01—1983-09,jurisdiction_transfer,郧阳地区,CNUR-000357,神农架林区,神农架林区,,郧阳地区的神农架林区改由省直接领导,区,county_level,湖北省：郧阳地区的神农架林区改由省直接领导,今年1至3季度全国县级以上行政区划变动情况,https://cn.govopendata.com/renminribao/1983/10/28/4/,SRC-RMRB-1983-10-28,people_daily_summary,人民日报 1983-10-28 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1983-10-28-068,1983,湖南省 / 1983-01—1983-09,jurisdiction_transfer,益阳地区、株洲市、湘潭市、长沙市,CNUR-000182、CNUR-000183、CNUR-000184、CNUR-000190,攸县、酃县、醴陵四县、湘乡两县、浏阳县、宁乡县,攸县、酃县、醴陵四县,株洲市,撤销湘潭地区。将攸县、茶陵、酃县、醴陵四县划归株洲市管辖；将湘潭、湘乡两县划归湘潭市管辖；将浏阳县和益阳地区的宁乡县划归长沙市管辖,县,county_level,湖南省：撤销湘潭地区。将攸县、茶陵、酃县、醴陵四县划归株洲市管辖；将湘潭、湘乡两县划归湘潭市管辖；将浏阳县和益阳地区的宁乡县划归长沙市管辖,今年1至3季度全国县级以上行政区划变动情况,https://cn.govopendata.com/renminribao/1983/10/28/4/,SRC-RMRB-1983-10-28,people_daily_summary,人民日报 1983-10-28 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1983-10-28-069,1983,湖南省 / 1983-01—1983-09,jurisdiction_transfer,零陵地区、衡阳市,CNUR-000185、CNUR-000192,祁东六县、耒阳县、祁阳县,祁东六县、耒阳县,衡阳市,撤销衡阳地区。将衡阳、衡南、衡山、衡东、常宁、祁东六县和郴州地区的耒阳县划归衡阳市管辖；将祁阳县划归零陵地区,县,county_level,湖南省：撤销衡阳地区。将衡阳、衡南、衡山、衡东、常宁、祁东六县和郴州地区的耒阳县划归衡阳市管辖；将祁阳县划归零陵地区,今年1至3季度全国县级以上行政区划变动情况,https://cn.govopendata.com/renminribao/1983/10/28/4/,SRC-RMRB-1983-10-28,people_daily_summary,人民日报 1983-10-28 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1983-10-28-070,1983,湖南省 / 1983-01—1983-09,jurisdiction_transfer,娄底地区、邵阳市,CNUR-000186、CNUR-000194,新邵两县,新邵两县,邵阳市,将娄底地区的邵东、新邵两县划归邵阳市管辖,县,county_level,湖南省：将娄底地区的邵东、新邵两县划归邵阳市管辖,今年1至3季度全国县级以上行政区划变动情况,https://cn.govopendata.com/renminribao/1983/10/28/4/,SRC-RMRB-1983-10-28,people_daily_summary,人民日报 1983-10-28 第4版,primary_text,source_text_parsed_review_required
